Sidebar,Sectie,Slide,Naam,Key,Minimumwaarde,Maximumwaarde,Standaardwaarde,Eenheid,KM_stable_Alblasserdam_40,KM_stable_Dordrecht_40,KM_stable_Hardinxveld-Giessendam_40,KM_stable_Hendrik-Ido-Ambacht_40,KM_stable_Papendrecht_40,KM_stable_Sliedrecht_40,KM_stable_Zwijndrecht_40,KM_stable_Alblasserdam_50,KM_stable_Dordrecht_50,KM_stable_Hardinxveld-Giessendam_50,KM_stable_Hendrik-Ido-Ambacht_50,KM_stable_Papendrecht_50,KM_stable_Sliedrecht_50,KM_stable_Zwijndrecht_50
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Inzetbaar vermogen,transport_van_using_electricity_availability,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Relatief opslagvolume,volume_of_transport_bus_using_electricity,0.5,30.0,8.0,hours,8.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,,10.0,10.0,10.0,10.0,10.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Relatief opslagvolume,volume_of_transport_car_using_electricity,0.5,30.0,7.0,hours,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,8.0,8.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Relatief opslagvolume,volume_of_transport_truck_using_electricity,0.5,30.0,8.0,hours,8.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,,10.0,10.0,10.0,10.0,10.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Relatief opslagvolume,volume_of_transport_van_using_electricity,0.5,30.0,7.0,hours,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,8.0,8.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Willingness-to-accept,wta_of_transport_car_flexibility_p2p_electricity,0.0,300.0,10.0,€/MWh,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0
Flexibiliteit,Opslag elektriciteit,Batterijen in elektrische voertuigen,Willingness-to-pay,wtp_of_transport_car_flexibility_p2p_electricity,0.0,300.0,5.0,€/MWh,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
Flexibiliteit,Opslag elektriciteit,Wind op land met batterijsysteem,Relatief batterijvermogen,battery_capacity_always_on_wind_turbine_inland,0.0,500.0,50.0,%,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,50.0,50.0,50.0,50.0,50.0
Flexibiliteit,Opslag elektriciteit,Wind op land met batterijsysteem,Relatieve aangesloten netwerkcapaciteit,connection_capacity_always_on_wind_turbine_inland,0.0,100.0,75.0,%,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,75.0,75.0,75.0,75.0,75.0
Flexibiliteit,Opslag elektriciteit,Wind op land met batterijsysteem,Relatief opslagvolume,volume_of_energy_flexibility_wind_batteries_electricity,0.5,30.0,6.0,hours,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,,8.0,8.0,8.0,8.0,8.0
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Buitentemperatuur,flexibility_outdoor_temperature,-5.0,5.0,-1.4392457171232866,degC,-0.8398050778538817,-0.8398050778538817,-0.839805078,-0.8398050778538817,-0.8398050778538817,-0.8398050778538817,-0.8398050778538817,-0.839805078,,-0.839805078,-0.839805078,-0.839805078,-0.839805078,-0.839805078
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Zon op dak (gebouwen),flh_of_buildings_solar_pv_solar_radiation,720.0,1080.0,950.0,#,,,,,,,,,,,,,,
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Zon op zee,flh_of_energy_power_solar_pv_offshore,760.0,1140.0,950.0,#,,,,,,,,,,,,,,
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Zon op land,flh_of_energy_power_solar_pv_solar_radiation,760.0,1140.0,950.0,#,,,,,,,,,,,,,,
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Wind op land,flh_of_energy_power_wind_turbine_inland,2756.0,3500.0,3113.868886,#,3113.868886,3113.868886,3113.872087,3113.868886,3113.868886,3113.868886,3113.868886,3113.872087,,3113.872087,3113.872087,3113.872087,3113.872087,3113.872087
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Wind op zee,flh_of_energy_power_wind_turbine_offshore,3397.0,6500.0,4519.059566,#,4519.059566,4536.007585,4518.961727,4536.007585,4519.059566,4536.007585,4519.059566,4518.961727,,4518.961727,4518.961727,4518.961727,4518.961727,4518.961727
Flexibiliteit,Weersomstandigheden,Temperatuur en vollasturen,Zon op dak (huishoudens),flh_of_households_solar_pv_solar_radiation,720.0,1080.0,950.0,#,,,,,,,,,,,,,,
Flexibiliteit,Weersomstandigheden,Weerjaren,Weerjaar,settings_weather_curve_set,,,default,weather-curves,,,,,,,,,,,,,,
Aanbod,Biomassa,Biokolen en bio-olie in energiecentrales,Biokolen,co_firing_biocoal_share,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Biomassa,Biokolen en bio-olie in energiecentrales,Steenkool,co_firing_coal_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Biokolen en bio-olie in energiecentrales,Bio-olie,energy_mixer_for_gas_power_fuel_bio_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Biokolen en bio-olie in energiecentrales,Olie,energy_mixer_for_gas_power_fuel_crude_oil_share,0.0,100.0,0.151512684,%,0.151512683554062,0.151512683554062,0.0,0.151512683554062,0.151512683554062,0.151512683554062,0.151512683554062,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Biokolen en bio-olie in energiecentrales,Netwerkgas,energy_mixer_for_gas_power_fuel_natural_gas_share,0.0,100.0,99.84848732,%,99.8484873164459,99.8484873164459,100.0,99.8484873164459,99.8484873164459,99.8484873164459,99.8484873164459,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Biomassa,Groengasproductie,Vergisting,energy_biogas_fermentation_share,0.0,100.0,50.0,%,50.0,50.0,41.7,50.0,50.0,50.0,50.0,41.7,,41.7,41.7,41.7,41.7,41.7
Aanbod,Biomassa,Groengasproductie,Droge vergassing,energy_greengas_gasification_dry_biomass_share,0.0,100.0,25.0,%,25.0,25.0,29.2,25.0,25.0,25.0,25.0,29.2,,29.2,29.2,29.2,29.2,29.2
Aanbod,Biomassa,Groengasproductie,Natte vergassing (SCW),energy_greengas_gasification_wet_biomass_share,0.0,100.0,25.0,%,25.0,25.0,29.1,25.0,25.0,25.0,25.0,29.1,,29.1,29.1,29.1,29.1,29.1
Aanbod,Biomassa,Potentie van biomassa en afval,Biogeen afval,external_coupling_biogenic_waste_max_demand,0.0,6.81781011831203,0.14577609789430762,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Niet-biogeen afval,external_coupling_non_biogenic_waste_max_demand,0.0,6.81781011831203,0.21525120892488278,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Biogeen,external_coupling_waste_mix_biogenic_waste_share,0.0,100.0,51.6988991116889,%,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Niet-biogeen,external_coupling_waste_mix_non_biogenic_waste_share,0.0,100.0,48.3011008883111,%,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Biogeen afval,max_demand_of_biogenic_waste,0.0,1.9301071157886152,0.14577609789430762,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Droge biomassa,max_demand_of_dry_biomass,0.0,1.9301071157886152,0.32941815,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Niet-biogeen afval,max_demand_of_non_biogenic_waste,0.0,1.9301071157886152,0.21525120892488278,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,Potentie van biomassa en afval,Oliehoudende biomassa,max_demand_of_oily_biomass,0.0,1.9301071157886152,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Potentie van biomassa en afval,Natte biomassa,max_demand_of_wet_biomass,0.0,1.9301071157886152,0.41776955,PJ,,,,,,,,,,,,,,
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Gas,climate_relevant_co2_biomass_gas_future,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Gas,climate_relevant_co2_biomass_gas_present,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Vloeibaar,climate_relevant_co2_biomass_liquid_future,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Vloeibaar,climate_relevant_co2_biomass_liquid_present,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Vast,climate_relevant_co2_biomass_solid_future,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,CO<sub>2</sub>-uitstoot van biomassa,Vast,climate_relevant_co2_biomass_solid_present,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Gasmix in gasnetwerk,Hervergast LNG,energy_regasification_lng_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Biomassa,Gasmix in gasnetwerk,Aardgas,energy_treatment_natural_gas_share,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Biomassa,Gasmix in gasnetwerk,Groen gas,green_gas_total_share,0.0,100.0,32.01,%,32.01,32.01,89.9,32.01,32.01,32.01,32.01,89.9,,89.9,89.9,89.9,89.9,89.9
Aanbod,Biomassa,Gasmix in gasnetwerk,Aardgas,natural_gas_total_share,0.0,100.0,67.99,%,67.99,67.99,10.1,67.99,67.99,67.99,67.99,10.1,,10.1,10.1,10.1,10.1,10.1
Aanbod,Biomassa,Gasmix in gasnetwerk,Propaan,propane_gas_total_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolengascentrales,Grondstof voor chemiesector,external_coupling_energy_distribution_coal_gas_chemical_feedstock_share,0.0,99.99,0.0,%,,,,,,,,,,,,,,
Aanbod,Elektriciteit,Kolengascentrales,Energieproductie,external_coupling_energy_distribution_coal_gas_energy_production_share,0.0,99.99,16.0,%,,,,,,,,,,,,,,
Aanbod,Elektriciteit,Kolengascentrales,Finale vraag,external_coupling_energy_distribution_coal_gas_final_demand_share,0.01,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Elektriciteit,Kolengascentrales,Grondstof voor chemiesector,share_of_energy_steel_chemical_feedstock_coal_gas,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Elektriciteit,Kolengascentrales,Energieproductie,share_of_energy_steel_energy_production_coal_gas,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Elektriciteit,Kolencentrales,Poederkolen-WKK,capacity_of_energy_chp_ultra_supercritical_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolencentrales,Poederkolen-WKK met bijstook,capacity_of_energy_chp_ultra_supercritical_cofiring_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolencentrales,Kolenvergassing,capacity_of_energy_power_combined_cycle_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolencentrales,Kolen conventioneel,capacity_of_energy_power_supercritical_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolencentrales,Poederkolen,capacity_of_energy_power_ultra_supercritical_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kolencentrales,Poederkolen met bijstook,capacity_of_energy_power_ultra_supercritical_cofiring_coal,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gas STEG WKK,capacity_of_energy_chp_combined_cycle_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gasmotor-WKK,capacity_of_energy_chp_local_engine_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gas STEG,capacity_of_energy_power_combined_cycle_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gasmotor,capacity_of_energy_power_engine_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gasturbine,capacity_of_energy_power_turbine_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Gascentrales,Gas conventioneel,capacity_of_energy_power_ultra_supercritical_network_gas,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kerncentrales,Kern 2e Gen,capacity_of_energy_power_nuclear_gen2_uranium_oxide,0.0,10000.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kerncentrales,Kern 3e Gen,capacity_of_energy_power_nuclear_gen3_uranium_oxide,0.0,10000.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kerncentrales,Kern kleine modulaire reactor,capacity_of_energy_power_nuclear_small_modular_reactor_uranium_oxide,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Kerncentrales,,merit_order_subtype_of_energy_power_nuclear_uranium_oxide,0.0,0.00681781011831203,0.0,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Oliecentrales,Dieselgenerator,capacity_of_energy_power_engine_diesel,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Elektriciteit,Oliecentrales,Oliecentrale,capacity_of_energy_power_ultra_supercritical_crude_oil,0.0,10000,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Biomassacentrales,Biogas-WKK,capacity_of_energy_chp_local_engine_biogas,0.0,108.53315600224315,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK,capacity_of_energy_chp_local_wood_pellets_dispatchable,0.0,108.53315600224315,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK,capacity_of_energy_chp_local_wood_pellets_must_run,0.0,108.53315600224315,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Biomassacentrales,Biomassacentrale,capacity_of_energy_power_wood_pellets_dispatchable,0.0,123.00424346920889,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Biomassacentrales,Biomassacentrale,capacity_of_energy_power_wood_pellets_must_run,0.0,123.00424346920889,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Geothermisch,Geothermisch elektrisch,capacity_of_energy_power_geothermal,0.0,115.31647825238333,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Waterkracht,Rivier,capacity_of_energy_power_hydro_river,0.0,501.37599240166674,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstof STEG,capacity_of_energy_power_combined_cycle_hydrogen,0.0,473.0932441123419,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine,capacity_of_energy_power_turbine_hydrogen,0.0,461.26591300953334,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Zonne-energie,Zon op dak (gebouwen),capacity_of_buildings_solar_pv_solar_radiation,0.0,3832.040720000001,103.3799596,MW,27.09975445307866,103.3799596240198,0.0,17.36193979178918,0.0,39.34716028640199,47.1555015079093,33.85312799,,0.0,24.40861451,0.0,48.59893132,60.64485644
Aanbod,Hernieuwbare elektriciteit,Zonne-energie,Zon op land (met batterijsysteem),capacity_of_energy_battery_solar_pv_solar_radiation,0.0,7755.648952,60.24499599,MW,2.604185149644082,60.2449959930808,1.847827182,3.197789857137848,1.749945009091581,2.184281777498294,14.2881445679126,2.751040028,,1.847827182,3.378412281,1.847827182,2.306037524,15.09020766
Aanbod,Hernieuwbare elektriciteit,Zonne-energie,Zon op zee,capacity_of_energy_power_solar_pv_offshore,0.0,3329723.0769230784,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Zonne-energie,Zon op land,capacity_of_energy_power_solar_pv_solar_radiation,0.0,7755.648952,87.76511835,MW,3.793785925278502,87.76511835122278,2.563786139,4.658551314473926,2.549325936525808,3.182069241677339,20.81501838204543,3.816957756,,2.563786139,4.687411607,2.563786139,3.19953462,20.93705819
Aanbod,Hernieuwbare elektriciteit,Zonne-energie,Zon op dak (huishoudens),capacity_of_households_solar_pv_solar_radiation,0.0,3542.79728,145.2675756,MW,40.7063452952277,145.2675755525743,0.0,58.70351420253589,0.0,38.28036739051447,61.01806096560022,45.68726663,,0.0,67.03468781,0.0,44.53194972,72.44947767
Aanbod,Hernieuwbare elektriciteit,Afvalverbrandingscentrales,Afval-WKK,capacity_of_energy_chp_supercritical_waste_mix,0.0,221.76245817766028,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Afvalverbrandingscentrales,Afvalverbranding,capacity_of_energy_power_supercritical_waste_mix,0.0,225.0077624436748,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Afvalverbrandingscentrales,Afval-WKK,external_coupling_energy_chp_supercritical_waste_mix_capacity,0.0,110.88122908883014,0.0,MW,,,,,,,,,,,,,,
Aanbod,Hernieuwbare elektriciteit,Windturbines,Wind op land (met batterijsysteem),capacity_of_energy_battery_wind_turbine_inland,0.0,1163.3473427999998,3.832224189,MW,0.8477238558196346,3.83222418887691,0.986903654,0.3633102239227006,0.7568962998389595,0.9082755598067516,2.512895715465345,1.105332092,,0.986903654,0.473713754,0.986903654,1.184284384,3.27652013
Aanbod,Hernieuwbare elektriciteit,Windturbines,Wind op zee (met hybride aansluiting),capacity_of_energy_power_hybrid_wind_turbine_offshore,0.0,180360.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hernieuwbare elektriciteit,Windturbines,Wind op land,capacity_of_energy_power_wind_turbine_inland,0.0,1163.3473427999998,18.4639688,MW,4.084402701137601,18.46396880418093,3.728181792,1.750458300487543,3.646788126015715,4.376145751218859,12.10733657837218,4.175563607,,3.728181792,1.78952726,3.728181792,4.47381815,12.37756355
Aanbod,Hernieuwbare elektriciteit,Windturbines,Wind op zee,capacity_of_energy_power_wind_turbine_offshore,0.0,180360.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Extractie van primaire brandstoffen,Productie van primaire brandstoffen,Kolen,fuel_production_coal,0.0,7.789599275780783,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Extractie van primaire brandstoffen,Productie van primaire brandstoffen,Aardolie,fuel_production_crude_oil,0.0,7.789599275780783,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Extractie van primaire brandstoffen,Productie van primaire brandstoffen,Aardgas,fuel_production_natural_gas,0.0,7.789599275780783,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Extractie van primaire brandstoffen,Productie van primaire brandstoffen,Uranium oxide,fuel_production_uranium_oxide,0.0,7.789599275780783,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Power-to-heat boiler voor H<sub>2</sub> en gasketels,capacity_of_industry_chemicals_refineries_flexibility_p2h_electricity,0.0,10000.0,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Ammoniak,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_ammonia_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Ammoniak,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_ammonia_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Biokerosine,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_kerosene_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Bio-olie,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_oil_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Biodiesel,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_biodiesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Bionafta,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bionaphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Olie,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_crude_oil_input_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Diesel,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_diesel_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Elektriciteit,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_electricity_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Benzine,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_gasoline_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Groen gas,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Groen gas,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Zware stookolie,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_heavy_fuel_oil_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Waterstof,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Waterstof,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Kerosine,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_kerosene_output_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Verliezen,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_loss_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,LPG,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_lpg_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Methanol,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_methanol_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
